game_id,moves,num_moves
41,e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 Nf6 Nxc6 bxc6 Bd3 e6 h3 Bb4+ Bd2 Bxd2+ Nxd2 O-O O-O d5 e5 Nd7 f4 a5 Qe2 Qb6+ Kh1 Qxb2 a4 Qb6 Rab1 Qa7 Qh5 g6 Qh4 Ba6 Nf3 Bxd3 cxd3 Rfb8 Qh6 Rxb1 Rxb1 Rb8 Rxb8+ Qxb8 Ng5 Nf8 Qh4 Qb1+ Kh2 Qxd3 Qg4 c5 h4 Qf5 Qg3 d4 h5 h6 hxg6 hxg5 gxf7+ Kxf7 fxg5 Nh7,66
42,d4 d5 e4 dxe4 Nc3 Nf6 f3 exf3 Nxf3 Nc6 d5 Nb4 Bc4 e6 a3 Nbxd5 Bxd5 exd5 O-O Bc5+ Kh1 O-O Nxd5 Nxd5 c4 Nf6 Qc2 Bg4 Bf4 Re8 Ne5 Bd4 Nxg4 Nxg4 Rad1 Qf6 Bxc7 Ne3 Rxf6 Nxc2 Rf4 Bf6 Rxf6 gxf6 Rf1 Re1 Rxe1 Nxe1 Kg1 Re8 Kf2 Nd3+ Kf3 Nxb2,54
43,d4 d5 Nc3 Nc6 Bf4 f6 e3 e5 Bg3 exd4 exd4 Qe7+ Be2 Qb4 a3 Qb6 Nxd5 Qa5+ Nc3 Nce7 b4 Qb6 Na4 Qc6 b5 Qd5 Bxc7 Qxg2 Bf3 Qg5 Nc5 Nf5 Nxb7 Nh4 Bc6+ Bd7 Qe2+ Kf7 Bxd7 Qd5 Bc6 Ng2+ Kf1 Qxd4 Rd1 Nf4 Rxd4 Nxe2 Nxe2 Bxa3 Nd8+ Rxd8 Rxd8 Bf8 Bd5+ Kg6 Rxf8 Kh6 Rxg8 Rxg8 Bxg8 g5 Bb8 Kg6 Bxa7 g4 c4 Kg7 Be6 h5 Nf4 h4 Bd4 h3 Rg1 g3 Rxg3+ Kh6 Bxf6 Kh7 Rxh3#,81
44,d4 d5 c4 c6 Nc3 Nf6 h3 e6 Bf4 Be7 e3 O-O Nf3 Nbd7 cxd5 cxd5 Nb5 e5 Nxe5 Nxe5 Bxe5 Be6 Bd3 Nd7 Bd6 Bxd6 Nxd6 Qc7 Nb5 Qb6 O-O a6 Nc3 Qd8 Qf3 Rc8 Nxd5 Bxd5 Qxd5 Rc7 Qe4 f5 Qf4 Nb6 Bxf5 Nd5 Be6+ Kh8 Qg4 Nf6 Qg3 Qe7 Bb3 b5 Rac1 Rxc1 Rxc1 h6 Rc7 Qe4 Qxg7#,61
45,e4 e5 f4 Nc6 Nf3 exf4 Bc4 Nf6 Nc3 Bc5 d4 Bb4 Qd3 O-O O-O Ba5 Bxf4 Bb6 Kh1 Re8 Bg5 h6 Bh4 g5 Nxg5 hxg5 Bxg5 d6 Bxf6 Qd7 Qg3+ Kf8 Qg7#,33
46,e4 c5 Ne2 Nc6 c3 e5 a3 d6 d3 Be7 Be3 f5 exf5 Bxf5 Ng3 Be6 c4 Nf6 f3 O-O Nc3 Nd4 Nge4 Nxe4 dxe4 Bh4+ Bf2 Bxf2+ Kxf2 Qh4+ g3 Qg4 h4 Rxf3+ Kg2 Qxg3#,36
47,d4 d5 Bf4 Nc6 e3 Bf5 Bd3 Bxd3 Qxd3 e6 Nf3 Nf6 c3 Bd6 Ne5 O-O Nd2 Ne4 Nxe4 dxe4 Qxe4 Bxe5 Bxe5 Nxe5 Qxe5 Re8 O-O-O a5 h4 a4 a3 c6 h5 Ra5 Qg3 Rg5 Qf3 Qd6 h6 g6 Qf6,41
48,d4 d5 c4 c6 Nc3 e6 Bf4 b6 e3 Be7 h3 Nf6 Nf3 g6 Be2 O-O O-O Nh5 Bh2 Ng7 cxd5 cxd5 Rc1 Bb7 Nb5 Nc6 Nc7 Rc8 Nb5 a6 Nc3 b5 a3 Na5 Qd2 Nc4 Bxc4 bxc4 e4 Ba8 exd5 exd5 Qh6 Nf5 Qd2 Bf6 Be5 Bg7 Rfe1 f6 Bf4 Nd6 Re6 Ne4 Nxe4 dxe4 Nh2 Bd5 Rd6 e3 fxe3 c3 bxc3 Qa5 Ng4 Be4 Nf2 f5 Nxe4 fxe4 Qa2+ Kh8 c4 Qh5 c5 g5 Bg3 g4 h4 Qe8 Re6 Qb5 Qd5 Qd3 Be5 Qxe3+ Kh2 g3+ Bxg3 Qd3 Be5 Bxe5+ Qxe5+ Kg8 Qg5+ Kh8 Re7 e3 Qg7#,99
49,e4 d5 exd5 Qxd5 Nf3 c6 Be2 h6 O-O Nf6 c4 Qd8 Nc3 e6 d4 Be7 Bf4 O-O Qc2 Na6 a3 Nc7 Rad1 a5 d5 cxd5 Bxc7 Qxc7 cxd5 exd5 Qd3 Be6 Nd4 Rfd8 Bf3 Ne4 Nxe4 dxe4 Qxe4 Bd5 Qg4 Bxf3 Qxf3 Bc5 Nf5 Rxd1 Rxd1 Qb6 Qg3 Qf6 Ne3 Re8 b4 axb4 axb4 Bxe3 fxe3 Qc3 b5 Qxe3+ Qxe3 Rxe3 Rd7 b6 Rd6 Re6 Rxe6 fxe6 Kf2 Kf7 Ke3 Kf6 Ke4 g5 g4 Ke7 Ke5 Kf7 Kd6 Kf6 Kc6 e5 Kxb6 e4 Kc5 e3 b6 e2 b7 e1=Q b8=Q Qe3+ Kd5 Qf3+ Kc5 Qc3+ Kd5 Qd3+ Kc5 Qe3+ Kd5 Qd3+ Kc5 Qc3+ Kd5 Qd3+,106
50,e4 e5 Nf3 d6 h3 Be6 Nc3 Qd7 d3 Nc6 Be3 O-O-O Qd2 h6 O-O-O g5 g4 Nb4 Kb1 Nc6 Nd5 Nge7 d4 Nxd5 exd5 Bxd5 Bg2 Bxf3 Bxf3 d5 dxe5 Bb4 c3 Nxe5 Bxd5 Bd6 f4 gxf4 Bxf4 f6 Qd4 c6 Qxa7 cxd5 Rxd5 Qc6 Rhd1 Kc7 Qa5+ b6 Qa7+ Kc8 Qa6+ Kd7 Rxd6+ Qxd6 Qb7+ Ke6 Rxd6+ Rxd6 Kc2 Rhd8 Qa6 f5 Bxh6 fxg4 hxg4 Nxg4 Qe2+ Ne5 Qe4 Rd5 Qh7 Kd6 Qa7 Kc5 Qa3+ Kc6 Qa4+ b5 Qa6+ Kc5 Be3+ Kc4 Qa3 Rd2+ Bxd2 b4 Qb3+ Kb5 Qe6 b3+ axb3 Nc6 Qf5+ Kb6 Qb5+,97
51,e4 e5 d3 d6 Nf3 Nc6 Nc3 Nf6 Nd5 Nxd5 exd5 Nd4 Nxd4 exd4 Qe2+ Be7 Bg5 O-O Bxe7 Qe8 Bxf8 Qxe2+ Bxe2 Kxf8 O-O Kg8 c4 c6 dxc6 bxc6 b4 c5 b5 Bf5 Bf3 Bxd3 Bxa8 Bxf1 Kxf1 g6 f4 f5 h4 Kg7 g3 h5 Re1 Kf6 Re8 d3 Rf8+ Ke7 Rg8 Kf6 Ke1 d5 cxd5 c4 Kd2 Kf7 Rc8 Ke7 Rc7+ Kd6 Rxc4 Kd7 Kxd3 Kd6 Rc6+ Kxd5 Rxg6+ Kc5 b6 Kb5 b7,75
52,e4 g6 d4 Bg7 Nf3 d6 Bc4 e6 O-O c6 Nc3 Ne7 Bg5 f6 Bh4 g5 Nxg5 fxg5 Bxg5 O-O Qh5 Qe8 Qe2 Ng6 Rae1 Bxd4 Bh6 Rf7 Kh1 Na6 f4 b5 Bb3 Nc5 f5 exf5 exf5 Qxe2 Bxf7+ Kxf7 fxg6+ Kxg6 Nxe2 Bxb2 Bf4 d5 Bd6 Ne4 Nf4+ Kg7 Bc7 a5 Nh5+ Kg6 Nf4+ Kg5 Nh3+ Bxh3 gxh3 Ra7 Rg1+ Kf5 Ref1+ Ke6 Bb6 Ra6 Bd8 a4 Rg8 Bd4 Kg2 Ra7 Bh4 c5 Rff8 c4 Re8+ Kd6 Rd8+ Kc5 a3 Bb2 Be1 Kd4 Rg4 Bxa3 Bf2+ Kc3 Bxa7 Kxc2 Rxd5 b4 Bd4 Nc3 Bxc3 bxc3 Rxc4 Kb3 Rc8 Bb2 Rdc5 a3 Rb8+ Kc2 Kf3 a2 Ke2 a1=Q Rcb5 Qd1+ Ke3 Bc1+ Ke4 Qd3+ Ke5 Qxh3 Kf6 h5 Kg7 h4 Kg6 Qxh2 Kh5 h3 Kg4 Qg2+ Kf5 h2 Rh8 h1=Q Rxh1 Qxh1 Rb7,133
53,e4 c6 d4 d5 e5 Bf5 Bd3 Bxd3 Qxd3 e6 Nf3 Ne7 O-O Nd7 a3 Nf5 Nc3 c5 Be3 cxd4 Bxd4 Nxd4 Nxd4 Nxe5 Qe3 Nd7 Rae1 Bc5 b4 Be7 Qg3 O-O f4 Rc8 Re2 Rc4 Qd3 Qc7 Ncb5 Qb6 c3 a6 Re3 axb5 Rh3 g6 Re1 Rfc8 f5 Bf6 Kf1 Bxd4 cxd4 Qxd4 Qg3 Qf4+ Kg1 Qxf5 Qd6 Rc1 Re3 Rxe1+ Rxe1 Nf6 Qb6 Rc2 Qxb7 Qf2+ Kh1,69
54,d4 d5 e3 a6 Nf3 Nc6 Bd3 Bg4 O-O Nf6 h3 Bh5 Nbd2 e6 Qe1 Bb4 b3 Bc3 Rb1 Bxf3 gxf3 Nh5 Bb2 Bxd2 Qxd2 Qh4 Kh2 Qf6 Be2 Qe7 Rg1 Qd6+ f4 g6 c4 O-O-O a3 f6 b4 e5 c5 Qe6 fxe5 fxe5 Bg4 Qxg4 hxg4 Nf6 dxe5 Ne4 Qe2 Rdf8 f3 Ng5 Rbf1 Re8 f4 Ne4 Bd4 h5 g5 h4 Qb2 Ng3 Rf3 Nf5 a4 Rhf8 b5 axb5 axb5 Na5 b6 c6 Rg4 Nc4 Qf2 Kd7 Rh3 Ra8 Rgxh4 Nxh4 Rxh4 Rf7 Rh6 Rg8 Qh4 Ra8 Rxg6 Ra2+ Kg3 Nd2 e6+ Ke7 exf7 Ne4+ Kg4 Rg2+ Kf5,99
55,d4 f5 Nf3 Nf6 Bg5 g6 e3 Ne4 Bc4 e6 Nc3 Nxg5 Nb5 Nxf3+ Qxf3 Qf6 O-O-O c6 Nc7+ Kd8 Nxa8 b5 Bb3 d5 h4 Bb7 Nc7 Kxc7 Qxf5 Qxf5 a3 Ba6 h5 b4 h6 bxa3 bxa3 Bxa3+ Kb1 Qxf2 Rhf1 Qxe3 g4 Bxf1 Rxf1 Qxd4 Ka2 Qb2#,48
56,e4 c5 Nf3 Nc6 Bb5 a6 Bxc6 bxc6 h3 d6 O-O Nf6 Re1 e5 c3 c4 d3 cxd3 Qxd3 Be7 Bg5 O-O Na3 Rb8 b4 Nd7 Bxe7 Qxe7 Rad1 c5 Qxd6 Qxd6 Rxd6 cxb4 cxb4 Rxb4 Nb1 f6 a3 Ra4 Nfd2 Nc5 f3 Ne6 Nb3 Kf7 Rc1 Ke7 Rdc6 Bd7 Rb6 Bb5 Nc5 Nxc5 Rxc5 Rd8 Rc7+ Rd7 Rc1 Bd3 Rb3 Bb5 Rcc3 h5 Kh2 h4 Rb4 Rxb4 axb4 Rd1 Na3 Bf1 Rc2 Ra1 Rf2 Rxa3 Rxf1 Rb3 Ra1 Rxb4 Rxa6 Rb2 Kg1 Kf7 Ra8 g5 Ra7+ Kg6 Ra6 Rc2 Rd6 Rb2 Kh2 Rc2 Rd8 Rb2 Rg8+ Kf7 Rh8 Ra2 Rh7+ Kg6 Rc7 Rb2 Kg1 Ra2 Kf1 Rb2 Rc8 Ra2 Kg1 Kf7 Rc7+ Kg6 Rc6 Rb2 Ra6 Re2 Kf1 Rc2 Ra3 Rb2 Rc3 Rc2 Rxc2,125
57,e4 e5 Nf3 Nc6 Nc3 Nf6 h3 Bb4 a3 Bxc3 bxc3 Nxe4 Bd3 Nf6 O-O d6 Nh2 O-O Qf3 g6 Bb2 Qe7 c4 e4 Qxf6 Qxf6 Bxf6 exd3 cxd3 Ne5 f4 Nxd3 f5 Bxf5 Rxf5 gxf5 g4 fxg4 Nxg4 h5 Nh6+ Kh7 Nf5 Kg6,44
58,g3 c5 Nf3 d5 Bg2 Nf6 d3 d4 O-O Nc6 c3 Ng4 cxd4 cxd4 Nbd2 Nce5 Nxd4 e6 e3 Qg5 N2f3 Nxf3+ Bxf3 e5 Nb3 Qh5 Bxg4 Bxg4 f3 Bh3 g4 Qh4 Qe1 Bxf1 Qxh4 Bxd3 f4 Be7 Qg3 exf4 exf4 Rd8 Nc5 Bxc5+ Kg2 Be4+ Kh3 h5 Qg2 Bxg2+ Kxg2 hxg4 h3 gxh3+ Kh2 Bg1+ Kxg1 Rd1+ Kf2 h2 Ke2 h1=Q Ke3 Qe1+ Kf3 Qh1+ Kg4 Qe4 b3 Rg1#,70
59,e4 h5 Bc4 a5 Nc3 e6 d4 Bb4 Ne2 Nf6 Qd3 c6 a3 Be7 e5 Nd5 Bd2 b5 Bb3 a4 Ba2 Ba6 O-O b4 Qg3 bxc3 Qxg7 cxd2 Qxh8+ Bf8 Rad1 Bxe2 Rxd2 Bxf1 Kxf1 Qg5 Rd3 Qc1+,38
60,b4 c6 Bb2 d5 e3 Nf6 c4 Nbd7 Nf3 Qc7 Be2 e5 O-O e4 Nd4 Bxb4 Nf5 Qb6 Nxg7+ Kf8 Bxf6 Nxf6 Bh5 Nxh5 Nxh5 Be7 Nc3 Rg8 Rb1 Qc5 d4 Qd6 c5 Qh6 f4 Bh3 Rf2 Bg4 Ne2 Qxh5 h3 Bxe2 Qxe2 Qxh3 Kf1 Qh1#,46
61,d4 g6 c4 Bg7 Nc3 Nf6 g3 d6 Bg2 c6 Nf3 Bg4 h3 Bd7 O-O Qc8 Kh2 Na6 e4 Nc7 Be3 h5 e5 Ng4+ hxg4 hxg4+ Nh4 f5 f4 Rxh4+ gxh4 Ne6 Kg3 Qc7 d5 dxe5 dxe6 Bxe6 fxe5 Bxe5+ Bf4 Rd8 Qe2 Bxf4+ Rxf4 Bxc4 Qxc4 e5 Re1 e4 Qg8+ Ke7 Qg7+ Ke6 Qxc7 Rd3+ Kh2,57
62,e4 e5 Nf3 Nc6 Bb5 a6 Bxc6 dxc6 d4 exd4 Qxd4 Qxd4 Nxd4 c5 Nb3 Nf6 f3 Bd6 Be3 Be6 Nxc5 O-O-O Nxe6 fxe6 Nc3 Bb4 Bd2 Nh5 O-O-O g6 a3 Ba5 Ne2 Bb6 Bg5 Rxd1+ Rxd1 Ng7 Nd4 e5 Ne2 Re8 Nc3 Ne6 Bd2 Nd4 Re1 g5 Nd5 Ba7 c3 Ne6 Be3 Bxe3+ Rxe3 Nf4 Nxf4 gxf4 Rd3 Rg8 Rd2 h5 h3 h4 c4 c5 b4 cxb4 axb4 Kc7 Kb2 Kc6 Kb3 b6 b5+ axb5 cxb5+ Kc7 Kc4 Rg5 Kd5 Rh5 Rc2+ Kd7 Rc6 Rg5 Rxb6 Rxg2 Rb7+ Kc8 Rh7 Rg3 Rxh4 Rxf3 Kxe5 Rf1 Rxf4 Rb1 Rf5 Rxb5+ Kf4 Rb3 h4 Kd7 h5 Ke7 Ke5 Rh3 Rg5 Kf7 Kf5 Ke7 Kg6 Rh4 e5 Kf8 h6 Kg8 Rf5 Re4 Rg5 Kh8 h7 Rxe5 Rxe5,125
63,d4 g6 c4 Bg7 Nc3 Nf6 Nf3 O-O e4 d6 Bg5 Bg4 Be2 Nbd7 h3 Bxf3 Bxf3 h6 Bh4 Nh7 O-O f6 Qb3 Kf7 Qxb7 Rb8 Qc6 Rxb2 Qd5+ Ke8 a4 g5 Bg3 f5 Rfe1 f4 Bh2 Ndf6 Qa5 Rb3 Nb5 Rxf3 gxf3 Qd7 Nxc7+ Kf7 Kg2 Nh5 Qd5+ Kf6 e5+ dxe5 Qxd7,53
64,e4 e5 Bc4 Nf6 f4 exf4 Nf3 Nc6 e5 Nh5 O-O d6 exd6 Bxd6 Re1+ Be7 Ne5 Nxe5 Rxe5 Qd4+ Kh1 Qxe5 d4 Qg5 Nc3 O-O Qf3 Bg4 Qxb7 Bd6 Ne4 Qa5 Bd2 Qb6 Nxd6 Qxd6 c3 Rfe8 Rf1 Rab8 Qxa7 Rxb2 Bc1 Rb1 Bd3 Qb6 Qa4 Rxc1 Qxe8#,49
65,d4 e6 Nf3 Be7 e3 c5 d5 exd5 c4 d6 cxd5 Nf6 Nc3 Bd7 Bb5 a6 Bxd7+ Nbxd7 Ne5 O-O Nxd7 Qxd7 f4 Nxd5 O-O Nxc3 bxc3 Bf6 Bb2 c4 e4 b5 e5 dxe5 fxe5 Qxd1 Raxd1 Bxe5 Rfe1 Bc7 Bc1 Bb6+ Kh1 Rae8 Be3 Rxe3 Rf1 Re2 Rd5 Rfe8 Rg5 g6 Rg3 f5 Rc1 Rxa2 Rb1 Ree2 Rg1 Ra1 h3 Rxg1+ Kh2 Rgxg2+ Rxg2 Rxg2+ Kxg2 a5 Kf3 a4 Ke2 a3 Kd1 a2,74
66,e4 e5 f4 d5 exd5 e4 Nc3 Nf6 Bb5+ c6 dxc6 Nxc6 Qe2 Bc5 Nxe4 O-O Nxf6+ Qxf6 Bxc6 Qxc6 Qf3 Qg6 d3 Re8+ Ne2 Bg4 Qxb7 Rxe2+ Kf1 Rf2+ Ke1 Re8+,32
67,e4 e6 d4 d5 Nc3 Nf6 e5 Nfd7 f4 c5 Nf3 Nc6 Be3 Qb6 Na4 Qb4+ c3 Qa5 Be2 b5 Nxc5 Nxc5 dxc5 b4 Nd4 Nxd4 cxd4 b3+ Bd2,29
68,e4 e5 Nf3 Nc6 d4 exd4 Nxd4 Bc5 Be3 d6 Nxc6 bxc6 Bxc5 dxc5 Qxd8+ Kxd8 Nc3 Ke7 Bc4 Nf6 O-O Nd7 Rfe1 Nb6 b3 Nxc4 bxc4 Be6 Rab1 Rab8 a4 Bxc4 e5 Rb4 Ra1 Rb2 Rec1 Bd5 f3 h5 Ne2 g5 Rab1 Rhb8 Rxb2 Rxb2 f4 gxf4 Nxf4 h4 g3 hxg3 hxg3 Be4 c4 Rc2 Rxc2 Bxc2 a5 Bb3 g4 Bxc4 g5 Bb5 e6 fxe6 g6 Bc4 g7 e5 Ng6+ Kd6 a6 Bf7 Kf2 c4 Ke2 c3 Kd3 Bxg6+ Kxc3 Bf7 Kd3 Kd5 Ke3 c5,86
69,e4 c6 d4 Qc7 Nc3 d6 Nf3 e5 Be3 f5 exf5 Bxf5 dxe5 dxe5 Bd3 Bg4 h3 Bh5 Qe2 Nf6 g4 Bf7 O-O-O Nbd7 Nh4 g6 Rhf1 O-O-O f4 Bd6 Bxa7 Bxa2 Nxa2 Qa5 Nc3 Qxa7 g5 Nh5 f5 Nf4 Qe4 Nc5 Qc4 Qa1+ Nb1 b5 Qc3 Kb7 Rxf4 exf4 f6 Na4 Qb3 Be5 c3 Rd7 Nf3 Nc5 Qc2 Bc7 Be2 Rhd8 Rxd7 Rxd7 c4 Qa7 cxb5 cxb5 Bxb5 Rd6 f7 Ne6 Qe4+ Kc8 Qxe6+ Rxe6 f8=Q+ Bd8 Nbd2 Qc7+ Kb1 Rb6 Ba4 Kb7 Qe8 Be7 Qf7 Rxb2+ Kxb2 Ba3+ Kxa3 Qxf7 Bb3 Qf5 h4 Qc5+ Kb2 Kb6 Bc4 Qb4+ Kc2 Qf8 Kd3 h6 gxh6 Qxh6 Ke4 Ka5 Be2 Kb4 Nc4 Qf8 Nce5 Qf5+ Kd5 Kc3 Bd3 Qf6 Be4 Qd8+ Ke6 Kb2 Bxg6 Qf8 Nf7 Kc1 Kf5 Qb4 N7e5 Kd1 h5 Ke2 h6 Qf8+ Kg5 Ke3 h7 Qg7 Kf5 Qf8+,140
70,e4 e6 d4 d5 e5 c5 c3 Nc6 Be3 Qb6 Qd2 f6 exf6 Nxf6 Bd3 cxd4 cxd4 Bd7 Nf3 Nb4 Nc3 Nxd3+ Qxd3 Bb4 Bd2 O-O O-O Bxc3 Bxc3 Bb5 Qc2 Bxf1 Rxf1 Rac8 Qe2 Ne4 Ne5 Qa6 Qxa6 bxa6 Nd7 Rfd8 Nc5 Nxc5 dxc5 Rxc5 Rd1 d4 Bb4 Rc2 a3 d3 Bc3 Kf7 Kf1 Kg6 Rd2 Rc1+ Rd1 Rxd1+,60
71,e4 e5 d4 exd4 Bc4 Nc6 Nf3 Nf6 O-O Bc5 e5 d5 exf6 dxc4 Re1+ Be6 Ng5 Qxf6 Nxe6 fxe6 Qh5+ g6 Qxc5 Rf8 f3 O-O-O Bg5,27
72,d4 d5 e3 c5 f4 Nf6 Nf3 Nc6 Bb5 cxd4 Bxc6+ bxc6 Nxd4 Bg4 Qd3 c5 Nf3 c4 Qe2 e6 O-O Bc5 c3 O-O Qf2 a5 Qh4 Bf5 Nd4 Bd3 Rf3 a4 Nd2 Re8 Rh3 e5 fxe5 Rxe5 N2f3 Rh5 Qe1 Rxh3 gxh3 Ne4 Kh1 Qf6 Qg1 Bxd4 Nxd4 Bf1,50
73,e4 e5 Nf3 Nc6 Bc4 Nf6 d3 Bc5 Bg5 d6 Qc1 O-O O-O Bg4 h3 Bxf3 gxf3 h6 Bxf6 Qxf6 Nc3 Nd4 Nd5 Qg6+ Kh1 Nxf3 Nf4 exf4 Qxf4 Qh5 Bxf7+ Rxf7 Qh2 Nxh2 Kxh2 Qe5+ Kg1 Qxb2 Rab1 Qd4 Rxb7 Rxf2 Rxf2 Qxf2+ Kh1 Rf8 Rb1 Qf3+ Kh2 Qf2+ Kh1 Rf6 d4 Bxd4 c4 Rg6 h4 Rg1+ Rxg1 Qxg1#,60
74,e4 e5 Nf3 Nf6 Nc3 d6 Bc4 Be7 O-O Nc6 d4 exd4 Nxd4 O-O Nxc6 bxc6 Be3 c5 Nd5 Nxd5 Bxd5 Rb8 Qe1 Bb7 Qc3 Bf6 Qc4 Bxd5 Qxd5 Bxb2 Rad1 Qf6 Bg5 Qe6 Qf5 Qxa2 Qg4 Qe6 Qf5 Qxf5 exf5 Rfe8 Rfe1 Rxe1+ Rxe1 Bd4 h3 Rb2 Re7 h6 Re8+ Kh7 Bc1 Rxc2 Bf4 Rxf2 Be3 Bxe3 Rxe3 Rxf5 Re7 c6 Rxa7 c4 Ra6 Rc5 Kf2 c3 Ra2 c2 Ra1 c1=Q Rxc1 Rxc1 Ke3 c5 Kf4 Rd1 Ke3 c4 Ke2 Rd5 Ke3 c3 Ke4 Rd1 Ke3 c2 Ke2 Rd5 g3 c1=Q Kf3 Rd4 Ke2 Qc3 Kf1 Rd2 Ke1 Qc1#,100
75,e4 Nf6 Nc3 d5 e5 Ne4 e6 Nc6 exf7+ Kxf7 Qh5+ g6 Qxd5+ Qxd5 Nxd5 Be6 Nxc7 Rc8 Nxe6 Kxe6 d3 Nd6 Be3 Nb4 O-O-O Bg7 c3 Nb5 Kb1 Nd5 c4 Nxe3 fxe3 Nd6 g3 Rhf8 e4 Rf2 Bh3+ Kf7 Bxc8 Rxb2+ Kc1 Nxc8 d4 Rxa2 Nf3 a5 h4 a4 Rh2 Ra3 Ng5+ Kg8 h5 Bh6 Kb2 Rb3+ Ka2 Nb6 hxg6 Bxg5 gxh7+ Kh8 Rf1 Bf6 e5 Bg7 Rf7 Nc8 d5 Rd3 d6 exd6 exd6 Nxd6 Rd7 Rd4 Rd8+ Bf8 Rxf8+ Kg7,82
76,,0
77,d4 Nf6 Bg5 h6 Bh4 g5 Bg3 Nc6 f3 e6 e4 d5 e5 Nh5 Ne2 Nxg3 hxg3 h5 f4 h4 gxh4 Rxh4 Rxh4 gxh4 Qd3 Bb4+ c3 Be7 Qh3 f5 g3 hxg3 Qxg3 Bh4 Kf2 Bxg3+ Kxg3 Ke7 Nd2 Qg8+ Kf3 Bd7 Bh3 Qh7 Rh1 Qh5+ Kf2 Qh4+ Ke3 Nxd4 Nxd4 Qg3+ N2f3 c5 Rg1 Qxh3 Nxf5+ exf5 Ke2 Bb5+ Kd2 Qxf3 Rg7+ Ke6 Rxb7 Qe2+ Kc1 Qe1+ Kc2 Qe4+ Kb3 Bc4+ Ka3 Qxf4 b4 Kxe5 bxc5 Qe3 Re7+ Kf4 Rxe3 Kxe3 Kb4 Rb8+ Ka5 Kd3 a4 Kxc3 c6 Rc8 c7 Rxc7,92
78,g3 Nf6 Bg2 d6 Nf3 g6 O-O Bg7 d3 O-O e4 e5 Nc3 Be6 Bg5 Qd7 a4 Bh3 b4 Bxg2 Kxg2 a6 b5 axb5 Nxb5 c6 Nc3 Na6 Qd2 Nc5 Bh6 Ra7 h4 Rfa8 Bxg7 Kxg7 h5 Nxh5 Rh1 Nxa4 Nxa4 Rxa4 g4 Rxa1 Rh2 Nf4+ Kg3,47
79,e4 e6 d4 d5 exd5 exd5 Nf3 Nf6 Bd3 c5 O-O Nc6 Re1+ Be6 Ng5 Qd7 Bf5 Nd8 dxc5 Bxc5 Nxe6 fxe6 Bg5 O-O Bh3 Ne4 Rxe4 Bxf2+ Kh1 Qb5 Rf4 Rxf4 Bxf4 Qxb2 Nd2 Bd4 Nb3 e5 Nxd4 Qxd4 Qxd4 exd4 Rd1 Nc6 Be6+ Kf8 Bxd5 Nb4 Bd6+,49
80,e4 e6 d4 d5 exd5 exd5 c3 Bd6 Nf3 Ne7 Bd3 O-O O-O Bg4 Be3 c6 Nbd2 Nd7 Qb3 Rb8 Qc2 h6 Kh1 Nf6 Ne5 Bxe5 dxe5 Nd7 Bf4 Re8 Rfe1 Nc5 Be2 Bxe2 Rxe2 Ne6 Bg3 Ng6 Rae1 Qb6 b3 Rbc8 Qd3 Qc7 c4 Qd7 cxd5 Qxd5 Qxd5 cxd5 Nf3 Rc6 h3 Rec8 Kh2 Rc2 Nh4 Ne7 f4 g5 f5 gxh4 Bxh4 Nxf5 Bf6 Nfd4 Rxc2 Rxc2 Rd1 Rxa2 Rd3 Nf3+ Rxf3 a5 Rg3+ Kh7 Rd3 Rb2 Rxd5 Rxb3 Rxa5 b5 Ra7 b4 Rxf7+ Kg6 Rb7 Rb1 Kg3 b3 Rb6 Kf5 Kf3 b2 g4+ Kg6 Ke2 Re1+ Kxe1,99
81,e4 e5 Nc3 Nf6 Nf3 Nc6 Bb5 Nd4 Ba4 Nxf3+ Qxf3 Bc5 h3 O-O g4 c6 Bb3 d5 d3 dxe4 Nxe4 Nxe4 Qxe4 Qe7 Be3 Bxe3 Qxe3 a5 c3 a4 Bc2 Qc7 O-O Be6 b3 a3 Rae1 f6 d4 Rae8 dxe5 Bc8 f4 fxe5 fxe5 Rxf1+ Kxf1 c5 Kg2 Bd7 Bf5 Bc6+ Kg1 b6 c4 Bb7 Qg3 g6 Bb1 Qd7 h4 Qd4+ Kh2 Qd2+ Kh3 Bc8 Qe3 Qd7 Qe4 Kg7 h5 Qe6 Kh4 gxh5 Qxh7+ Kf8 Rf1+,77
82,e4 e5 Nf3 c6 Nxe5 d6 Nf3 d5 exd5 Qxd5 Nc3 Qd8 d4 Nf6 Bg5 Be7 Bc4 O-O Qd3 Be6 Bxe6 fxe6 O-O-O Nbd7 h4 Qb6 Bxf6 Bxf6 g4 Rad8 g5 Be7 h5 a5 Rdg1 c5 Rg2 cxd4 Nxd4 Ne5 Qe4 Qxd4 Qxb7 Bxg5+ Rxg5 Qd2+ Kb1 Qxg5 Ne4 Qg4 Re1 Rd1+ Rxd1,53
